"city","year","weeks_since_start_of_year","mean_AH","mean_SH","mean_RH","mean_rainfall","mean_temp","mean_AH_for_that_week_of_year","mean_SH_for_that_week_of_year","mean_RH_for_that_week_of_year","mean_rainfall_for_that_week_of_year","mean_temp_for_that_week_of_year","d.AH","d.SH","d.RH","d.rainfall","d.temp"
"BRISBANE",1985,16,9.76124239693682,8.05573588719432,60.8571428571429,2.57571428571429,18.8857142857143,13.2416812146411,10.9406985754093,73.3041474654378,1.91972350230415,20.6930875576037,-3.48043881770429,-2.88496268821496,-12.4470046082949,0.655990783410138,-1.8073732718894
"BRISBANE",1985,17,12.4419484860189,10.2987143258476,71.7142857142857,0.145714285714286,20.0714285714286,12.8634022268568,10.7840307576588,72.7511520737327,3.6158064516129,20.2382488479263,-0.421453740837935,-0.485316431811247,-1.03686635944702,-3.47009216589862,-0.166820276497699
"BRISBANE",1985,18,12.965457319957,10.7300628247635,74.1428571428571,3.30142857142857,20.2,12.4879410196106,10.6986096869657,74.1382488479263,5.95783410138249,19.4170506912442,0.477516300346329,0.0314531377978078,0.00460829493087545,-2.65640552995392,0.782949308755761
"BRISBANE",1985,19,10.9437820152322,8.98042696018114,69.5714285714286,1.63428571428571,18.3,11.6283973810944,9.93678798721642,72.9216589861751,1.51045314900154,18.510599078341,-0.684615365862232,-0.956361027035276,-3.35023041474655,0.123832565284178,-0.210599078341012
"BRISBANE",1985,20,10.6959775316218,8.73419744516101,72.5714285714286,1.63285714285714,17.1571428571429,11.1718450208306,9.48362544823103,71.6976958525346,4.12013824884793,18.0463594470046,-0.475867489208754,-0.749428003070014,0.873732718894004,-2.48728110599078,-0.88921658986175
"BRISBANE",1985,21,10.536379598235,8.59577305420444,71.8571428571429,2.14,17.2857142857143,10.5139200271342,8.69375117249103,71.4285714285714,1.5457619047619,17.1128571428571,0.0224595711007662,-0.0979781182865924,0.428571428571431,0.594238095238095,0.17285714285714
"BRISBANE",1985,22,12.7005550667968,10.4314829353104,82,6.71285714285714,18.1285714285714,10.7391402753612,8.55721630299645,73.7480798771121,3.1952534562212,16.8433179723502,1.96141479143559,1.87426663231398,8.25192012288787,3.51760368663595,1.2852534562212
"BRISBANE",1985,23,8.32898881168725,6.75215514031831,65.7142857142857,0,14.5285714285714,10.3911905173607,8.52816539307739,73.0829493087558,1.98866359447005,16.4387096774194,-2.06220170567341,-1.77601025275908,-7.36866359447005,-1.98866359447005,-1.91013824884793
"BRISBANE",1985,24,8.11826924275262,6.58222868884588,62.5714285714286,0,15.1571428571429,9.28634291762075,7.48756620349948,69.9562211981567,1.07216589861751,15.3133640552995,-1.16807367486812,-0.905337514653602,-7.38479262672811,-1.07216589861751,-0.156221198156683
"BRISBANE",1985,25,6.14386399063085,4.9817487302381,52.5714285714286,0.0357142857142857,12.9714285714286,8.77187270048392,6.852233934983,68.2749615975422,0.839124423963134,14.752380952381,-2.62800870985308,-1.8704852047449,-15.7035330261137,-0.803410138248848,-1.78095238095238
"BRISBANE",1985,26,6.94469612368347,5.56417893718139,61.1428571428571,0.725714285714286,12.8428571428571,8.69005079853717,6.76803410232471,68.3448540706605,2.05773425499232,14.5731950844854,-1.7453546748537,-1.20385516514332,-7.20199692780337,-1.33201996927803,-1.73033794162826
"BRISBANE",1985,27,10.2754794417242,8.33081788132491,76.8571428571429,21.6271428571429,15.7428571428571,8.80681847184792,7.44258078627659,68.4435483870968,1.87273041474654,14.8111751152074,1.46866096987627,0.88823709504832,8.41359447004609,19.7544124423963,0.931682027649771
"BRISBANE",1985,28,7.90855072455115,6.44436573972511,62.8571428571429,0,14.5857142857143,8.57653647639167,6.78137357778588,66.8755760368664,1.24184331797235,14.6594470046083,-0.667985751840515,-0.337007838060766,-4.01843317972351,-1.24184331797235,-0.0737327188940089
"BRISBANE",1985,29,6.34850066672296,5.1138566236343,55.5714285714286,0,13.1714285714286,8.19655623111758,6.53753813189776,65.0230414746544,0.661382488479263,14.4354838709677,-1.84805556439462,-1.42368150826346,-9.45161290322581,-0.661382488479263,-1.26405529953917
"BRISBANE",1985,30,7.16986573457281,5.77050417449161,60.8571428571429,0.0357142857142857,13.7142857142857,8.6898444857483,6.82460802682236,68.036866359447,1.19370967741935,14.6608294930876,-1.51997875117549,-1.05410385233075,-7.17972350230415,-1.15799539170507,-0.946543778801844
